,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,157.240.13.0-255,66,66,69,132
1,0.01798,104.244.42.0-255,66,132,69,132
2,0.0,157.240.7.0-255,66,66,69,132
3,0.011239,104.244.42.0-255,66,132,69,132
4,0.0,104.244.42.0-255,66,66,69,264
5,0.02222,31.13.82.0-255,66,132,69,264
6,0.025361,31.13.82.0-255,66,198,69,264
7,0.075408,31.13.82.0-255,66,264,69,264
8,0.0,104.244.42.0-255,66,66,69,264
9,0.021674,31.13.82.0-255,66,132,69,264
10,0.025441,31.13.82.0-255,66,198,69,264
11,0.05858,31.13.82.0-255,66,264,69,264
12,0.0,104.244.42.0-255,66,66,69,66
13,0.0,104.244.42.0-255,66,66,69,264
14,0.005388,31.13.82.0-255,66,132,69,264
15,0.008968,31.13.82.0-255,66,198,69,264
16,0.049572,31.13.82.0-255,66,264,69,264
17,0.0,104.244.42.0-255,66,66,69,66
18,0.0,104.244.42.0-255,66,66,69,264
19,0.010767,31.13.82.0-255,66,132,69,264
20,0.013505,31.13.82.0-255,66,198,69,264
21,0.054871,31.13.82.0-255,66,264,69,264
22,0.0,104.244.42.0-255,66,66,69,66
23,0.0,157.240.13.0-255,66,66,69,132
24,0.011932,104.244.42.0-255,66,132,69,132
25,0.0,104.244.42.0-255,66,66,69,264
26,0.023051,31.13.82.0-255,66,132,69,264
27,0.027631,31.13.82.0-255,66,198,69,264
28,0.0675,31.13.82.0-255,66,264,69,264
29,0.0,157.240.7.0-255,66,66,69,132
30,0.014616,104.244.42.0-255,66,132,69,132
31,0.0,157.240.13.0-255,66,66,69,132
32,0.017625,104.244.42.0-255,66,132,69,132
33,0.0,104.244.42.0-255,66,66,69,132
34,0.059132,31.13.82.0-255,66,132,69,132
35,0.0,157.240.7.0-255,66,66,69,132
36,0.013535,104.244.42.0-255,66,132,69,132
37,0.0,157.240.7.0-255,66,66,69,132
38,0.013057,104.244.42.0-255,66,132,69,132
39,0.0,104.244.42.0-255,66,66,69,198
40,0.013765,31.13.82.0-255,66,132,69,198
41,0.016929,31.13.82.0-255,66,198,69,198
42,0.0,104.244.42.0-255,66,66,69,66
43,0.0,157.240.7.0-255,66,66,69,237
44,0.011467,172.31.40.0-255,105,171,69,237
45,0.012086,104.244.42.0-255,66,237,69,237
46,0.0,104.244.42.0-255,66,66,69,66
47,0.0,104.244.42.0-255,66,66,69,132
48,0.063192,31.13.82.0-255,66,132,69,132
49,0.0,104.244.42.0-255,66,66,69,66
50,0.0,104.244.42.0-255,66,66,69,264
51,0.014993,31.13.82.0-255,66,132,69,264
52,0.018153,31.13.82.0-255,66,198,69,264
53,0.059637,31.13.82.0-255,66,264,69,264
54,0.0,157.240.7.0-255,66,66,69,132
55,0.012907,104.244.42.0-255,66,132,69,132
56,0.0,157.240.13.0-255,66,66,69,132
57,0.015878,104.244.42.0-255,66,132,69,132
58,0.0,157.240.7.0-255,66,66,69,132
59,0.012771,104.244.42.0-255,66,132,69,132
60,0.0,104.244.42.0-255,66,66,69,198
61,0.015642,31.13.82.0-255,66,132,69,198
62,0.020248,31.13.82.0-255,66,198,69,198
63,0.0,157.240.13.0-255,66,66,69,132
64,0.011948,104.244.42.0-255,66,132,69,132
65,0.0,104.244.42.0-255,66,66,69,66
66,0.0,104.244.42.0-255,66,66,69,264
67,0.015477,31.13.82.0-255,66,132,69,264
68,0.020094,31.13.82.0-255,66,198,69,264
69,0.059909,31.13.82.0-255,66,264,69,264
70,0.0,104.244.42.0-255,66,66,69,264
71,0.012217,31.13.82.0-255,66,132,69,264
72,0.015756,31.13.82.0-255,66,198,69,264
73,0.056138,31.13.82.0-255,66,264,69,264
74,0.0,104.244.42.0-255,66,66,69,264
75,0.017867,31.13.82.0-255,66,132,69,264
76,0.021845,31.13.82.0-255,66,198,69,264
77,0.063127,31.13.82.0-255,66,264,69,264
78,0.0,104.244.42.0-255,66,66,69,66
79,0.0,157.240.13.0-255,66,66,69,132
80,0.018748,104.244.42.0-255,66,132,69,132
81,0.0,104.244.42.0-255,66,66,69,66
82,0.0,157.240.7.0-255,66,66,69,132
83,0.013594,104.244.42.0-255,66,132,69,132
84,0.0,157.240.7.0-255,66,66,69,132
85,0.018116,104.244.42.0-255,66,132,69,132
86,0.0,104.244.42.0-255,66,66,69,66
87,0.0,104.244.42.0-255,66,66,69,66
88,0.0,157.240.7.0-255,66,66,69,132
89,0.011995,104.244.42.0-255,66,132,69,132
90,0.0,104.244.42.0-255,66,66,69,66
91,0.0,104.244.42.0-255,66,66,69,264
92,0.009141,31.13.82.0-255,66,132,69,264
93,0.01211,31.13.82.0-255,66,198,69,264
