,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,104.244.42.0-255,66,66,14,198
1,0.025509,31.13.82.0-255,66,132,14,198
2,0.028678,31.13.82.0-255,66,198,14,198
3,0.0,104.244.42.0-255,66,66,14,198
4,0.006064,31.13.82.0-255,66,132,14,198
5,0.00946,31.13.82.0-255,66,198,14,198
6,0.0,104.244.42.0-255,66,66,14,198
7,0.009069,31.13.82.0-255,66,132,14,198
8,0.014835,31.13.82.0-255,66,198,14,198
9,0.0,157.240.13.0-255,66,66,14,132
10,0.014471,104.244.42.0-255,66,132,14,132
11,0.0,104.244.42.0-255,66,66,14,198
12,0.015146,31.13.82.0-255,66,132,14,198
13,0.018888,31.13.82.0-255,66,198,14,198
14,0.0,104.244.42.0-255,66,66,14,198
15,0.006717,31.13.82.0-255,66,132,14,198
16,0.011139,31.13.82.0-255,66,198,14,198
17,0.0,104.244.42.0-255,66,66,14,198
18,0.003327,31.13.82.0-255,66,132,14,198
19,0.009166,31.13.82.0-255,66,198,14,198
20,0.0,157.240.13.0-255,66,66,14,132
21,0.013216,104.244.42.0-255,66,132,14,132
22,0.0,104.244.42.0-255,66,66,14,198
23,0.009499,31.13.82.0-255,66,132,14,198
24,0.014355,31.13.82.0-255,66,198,14,198
25,0.0,157.240.13.0-255,66,66,14,132
26,0.011786,104.244.42.0-255,66,132,14,132
27,0.0,104.244.42.0-255,66,66,14,198
28,0.00817,31.13.82.0-255,66,132,14,198
29,0.011803,31.13.82.0-255,66,198,14,198
30,0.0,157.240.13.0-255,66,66,14,132
31,0.013359,104.244.42.0-255,66,132,14,132
32,0.0,157.240.13.0-255,66,66,14,132
33,0.015093,104.244.42.0-255,66,132,14,132
34,0.0,104.244.42.0-255,66,66,14,198
35,0.024568,31.13.82.0-255,66,132,14,198
36,0.027534,31.13.82.0-255,66,198,14,198
37,0.0,104.244.42.0-255,66,66,14,198
38,0.005936,31.13.82.0-255,66,132,14,198
39,0.009988,31.13.82.0-255,66,198,14,198
40,0.0,104.244.42.0-255,66,66,14,198
41,0.002768,31.13.82.0-255,66,132,14,198
42,0.00706,31.13.82.0-255,66,198,14,198
43,0.0,104.244.42.0-255,66,66,14,198
44,0.014379,31.13.82.0-255,66,132,14,198
45,0.017365,31.13.82.0-255,66,198,14,198
46,0.0,104.244.42.0-255,66,66,14,198
47,0.015,31.13.82.0-255,66,132,14,198
48,0.018192,31.13.82.0-255,66,198,14,198
49,0.0,104.244.42.0-255,66,66,14,198
50,0.000968,31.13.82.0-255,66,132,14,198
51,0.003245,31.13.82.0-255,66,198,14,198
52,0.0,104.244.42.0-255,66,66,14,66
53,0.0,157.240.13.0-255,66,66,14,132
54,0.010867,104.244.42.0-255,66,132,14,132
55,0.0,157.240.13.0-255,66,66,14,132
56,0.00936,104.244.42.0-255,66,132,14,132
57,0.0,104.244.42.0-255,66,66,14,66
