,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,172.31.40.0-255,74,74,64,3029
1,0.001722,157.240.13.0-255,74,148,64,3029
2,0.001743,172.31.40.0-255,66,214,64,3029
3,0.003356,172.31.40.0-255,606,820,64,3029
4,0.005072,157.240.13.0-255,66,886,64,3029
5,0.005374,157.240.13.0-255,278,1164,64,3029
6,0.005384,172.31.40.0-255,66,1230,64,3029
7,0.006075,172.31.40.0-255,130,1360,64,3029
8,0.007457,172.31.40.0-255,236,1596,64,3029
9,0.007488,172.31.40.0-255,570,2166,64,3029
10,0.007843,157.240.13.0-255,230,2396,64,3029
11,0.007887,157.240.13.0-255,140,2536,64,3029
12,0.008173,172.31.40.0-255,66,2602,64,3029
13,0.009064,172.31.40.0-255,97,2699,64,3029
14,0.009198,157.240.13.0-255,66,2765,64,3029
15,0.009214,157.240.13.0-255,97,2862,64,3029
16,0.009495,157.240.13.0-255,101,2963,64,3029
17,0.009539,172.31.40.0-255,66,3029,64,3029
18,0.0,172.31.40.0-255,74,74,64,3031
19,0.001728,157.240.7.0-255,74,148,64,3031
20,0.001746,172.31.40.0-255,66,214,64,3031
21,0.003119,172.31.40.0-255,606,820,64,3031
22,0.004854,157.240.7.0-255,66,886,64,3031
23,0.005114,157.240.7.0-255,278,1164,64,3031
24,0.005125,172.31.40.0-255,66,1230,64,3031
25,0.006133,172.31.40.0-255,130,1360,64,3031
26,0.007706,172.31.40.0-255,236,1596,64,3031
27,0.007734,172.31.40.0-255,572,2168,64,3031
28,0.007949,157.240.7.0-255,230,2398,64,3031
29,0.007998,157.240.7.0-255,140,2538,64,3031
30,0.008391,172.31.40.0-255,66,2604,64,3031
31,0.00849,172.31.40.0-255,97,2701,64,3031
32,0.009454,157.240.7.0-255,66,2767,64,3031
33,0.009504,157.240.7.0-255,97,2864,64,3031
34,0.009805,157.240.7.0-255,101,2965,64,3031
35,0.009835,172.31.40.0-255,66,3031,64,3031
36,0.0,172.31.40.0-255,74,74,64,2897
