,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,31.13.82.0-255,74,74,45,746
1,2.2e-05,172.31.46.0-255,66,140,45,746
2,0.001749,172.31.46.0-255,606,746,45,746
3,0.0,172.31.46.0-255,74,74,45,2878
4,0.001743,157.240.13.0-255,74,148,45,2878
5,0.001764,172.31.46.0-255,66,214,45,2878
6,0.003178,172.31.46.0-255,606,820,45,2878
7,0.004901,157.240.13.0-255,66,886,45,2878
8,0.005162,157.240.13.0-255,278,1164,45,2878
9,0.00517,172.31.46.0-255,66,1230,45,2878
10,0.005862,172.31.46.0-255,130,1360,45,2878
11,0.007263,172.31.46.0-255,236,1596,45,2878
12,0.00729,172.31.46.0-255,573,2169,45,2878
13,0.007646,157.240.13.0-255,230,2399,45,2878
14,0.007699,157.240.13.0-255,140,2539,45,2878
15,0.007967,172.31.46.0-255,66,2605,45,2878
16,0.008047,172.31.46.0-255,97,2702,45,2878
17,0.008998,157.240.13.0-255,66,2768,45,2878
18,0.009401,157.240.13.0-255,110,2878,45,2878
19,0.0,157.240.13.0-255,66,66,45,66
20,0.0,31.13.82.0-255,74,74,45,746
21,3.3e-05,172.31.46.0-255,66,140,45,746
22,0.00182,172.31.46.0-255,606,746,45,746
23,0.0,172.31.46.0-255,74,74,45,2965
24,0.001725,157.240.13.0-255,74,148,45,2965
25,0.001742,172.31.46.0-255,66,214,45,2965
26,0.00342,172.31.46.0-255,606,820,45,2965
27,0.005133,157.240.13.0-255,66,886,45,2965
28,0.005427,157.240.13.0-255,278,1164,45,2965
29,0.005436,172.31.46.0-255,66,1230,45,2965
30,0.006096,172.31.46.0-255,130,1360,45,2965
31,0.007478,172.31.46.0-255,236,1596,45,2965
32,0.007506,172.31.46.0-255,572,2168,45,2965
33,0.007881,157.240.13.0-255,230,2398,45,2965
34,0.007941,157.240.13.0-255,140,2538,45,2965
35,0.00822,172.31.46.0-255,66,2604,45,2965
36,0.008309,172.31.46.0-255,97,2701,45,2965
37,0.009228,157.240.13.0-255,66,2767,45,2965
38,0.009245,157.240.13.0-255,97,2864,45,2965
39,0.009597,157.240.13.0-255,101,2965,45,2965
40,0.0,172.31.46.0-255,74,74,45,1360
41,0.001448,157.240.13.0-255,74,148,45,1360
42,0.001462,172.31.46.0-255,66,214,45,1360
43,0.002994,172.31.46.0-255,606,820,45,1360
44,0.004418,157.240.13.0-255,66,886,45,1360
45,0.004861,157.240.13.0-255,278,1164,45,1360
46,0.004867,172.31.46.0-255,66,1230,45,1360
47,0.009326,172.31.46.0-255,130,1360,45,1360
48,0.0,31.13.82.0-255,74,74,45,746
49,2.7e-05,172.31.46.0-255,66,140,45,746
50,0.001571,172.31.46.0-255,606,746,45,746
51,0.0,157.240.13.0-255,66,66,45,66
52,0.0,157.240.13.0-255,66,66,45,66
53,0.0,172.31.46.0-255,74,74,45,3032
54,0.001744,157.240.7.0-255,74,148,45,3032
55,0.001761,172.31.46.0-255,66,214,45,3032
56,0.003194,172.31.46.0-255,606,820,45,3032
57,0.004943,157.240.7.0-255,66,886,45,3032
