,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,31.13.82.0-255,74,74,98,739
1,2.6e-05,172.31.47.0-255,66,140,98,739
2,0.001545,172.31.47.0-255,599,739,98,739
3,0.0,157.240.13.0-255,232,232,98,617
4,1.3e-05,172.31.47.0-255,66,298,98,617
5,0.009242,172.31.47.0-255,152,450,98,617
6,0.011313,157.240.13.0-255,101,551,98,617
7,0.048165,172.31.47.0-255,66,617,98,617
8,0.0,157.240.13.0-255,231,231,98,616
9,1.6e-05,172.31.47.0-255,66,297,98,616
10,0.007131,172.31.47.0-255,152,449,98,616
11,0.009115,157.240.13.0-255,101,550,98,616
12,0.048447,172.31.47.0-255,66,616,98,616
13,0.0,157.240.13.0-255,66,66,98,66
14,0.0,157.240.13.0-255,231,231,98,616
15,2e-05,172.31.47.0-255,66,297,98,616
16,0.008426,172.31.47.0-255,152,449,98,616
17,0.010465,157.240.13.0-255,101,550,98,616
18,0.048306,172.31.47.0-255,66,616,98,616
19,0.0,157.240.13.0-255,230,230,98,615
20,1.5e-05,172.31.47.0-255,66,296,98,615
21,0.007883,172.31.47.0-255,152,448,98,615
22,0.009881,157.240.13.0-255,101,549,98,615
23,0.048226,172.31.47.0-255,66,615,98,615
24,0.0,157.240.13.0-255,229,229,98,614
25,1.5e-05,172.31.47.0-255,66,295,98,614
26,0.005181,172.31.47.0-255,152,447,98,614
27,0.006819,157.240.13.0-255,101,548,98,614
28,0.042981,172.31.47.0-255,66,614,98,614
29,0.0,157.240.13.0-255,230,230,98,641
30,1.5e-05,172.31.47.0-255,66,296,98,641
31,0.006934,172.31.47.0-255,178,474,98,641
32,0.009216,157.240.13.0-255,101,575,98,641
33,0.046715,172.31.47.0-255,66,641,98,641
34,0.0,157.240.13.0-255,230,230,98,615
35,1.4e-05,172.31.47.0-255,66,296,98,615
36,0.005734,172.31.47.0-255,152,448,98,615
37,0.007635,157.240.13.0-255,101,549,98,615
38,0.044298,172.31.47.0-255,66,615,98,615
39,0.0,157.240.13.0-255,66,66,98,66
40,0.0,157.240.13.0-255,264,264,98,649
41,2.6e-05,172.31.47.0-255,66,330,98,649
42,0.007287,172.31.47.0-255,152,482,98,649
43,0.009599,157.240.13.0-255,101,583,98,649
44,0.048647,172.31.47.0-255,66,649,98,649
45,0.0,157.240.13.0-255,231,231,98,616
46,1.5e-05,172.31.47.0-255,66,297,98,616
47,0.005374,172.31.47.0-255,152,449,98,616
48,0.007079,157.240.13.0-255,101,550,98,616
49,0.046296,172.31.47.0-255,66,616,98,616
50,0.0,31.13.82.0-255,74,74,98,739
51,3.3e-05,172.31.47.0-255,66,140,98,739
52,0.001506,172.31.47.0-255,599,739,98,739
53,0.0,31.13.82.0-255,101,101,98,167
54,1.7e-05,172.31.47.0-255,66,167,98,167
55,0.0,157.240.13.0-255,234,234,98,619
56,9e-06,172.31.47.0-255,66,300,98,619
57,0.007055,172.31.47.0-255,152,452,98,619
58,0.008982,157.240.13.0-255,101,553,98,619
59,0.046633,172.31.47.0-255,66,619,98,619
60,0.0,157.240.13.0-255,225,225,98,610
61,1.3e-05,172.31.47.0-255,66,291,98,610
62,0.006627,172.31.47.0-255,152,443,98,610
63,0.008575,157.240.13.0-255,101,544,98,610
64,0.045076,172.31.47.0-255,66,610,98,610
65,0.0,31.13.82.0-255,101,101,98,167
66,2e-05,172.31.47.0-255,66,167,98,167
67,0.0,31.13.82.0-255,101,101,98,167
68,1.9e-05,172.31.47.0-255,66,167,98,167
69,0.0,157.240.13.0-255,259,259,98,644
70,3e-05,172.31.47.0-255,66,325,98,644
71,0.008115,172.31.47.0-255,152,477,98,644
72,0.010484,157.240.13.0-255,101,578,98,644
73,0.04907,172.31.47.0-255,66,644,98,644
74,0.0,31.13.82.0-255,74,74,98,739
75,2.3e-05,172.31.47.0-255,66,140,98,739
76,0.002121,172.31.47.0-255,599,739,98,739
77,0.0,31.13.82.0-255,101,101,98,167
78,1.2e-05,172.31.47.0-255,66,167,98,167
79,0.0,31.13.82.0-255,101,101,98,167
80,1.3e-05,172.31.47.0-255,66,167,98,167
81,0.0,31.13.82.0-255,101,101,98,167
82,1.6e-05,172.31.47.0-255,66,167,98,167
83,0.0,157.240.13.0-255,230,230,98,615
84,9e-06,172.31.47.0-255,66,296,98,615
85,0.006698,172.31.47.0-255,152,448,98,615
86,0.008812,157.240.13.0-255,101,549,98,615
87,0.048805,172.31.47.0-255,66,615,98,615
88,0.0,31.13.82.0-255,101,101,98,167
89,2.2e-05,172.31.47.0-255,66,167,98,167
90,0.0,157.240.13.0-255,255,255,98,707
91,9e-06,172.31.47.0-255,66,321,98,707
92,0.007208,172.31.47.0-255,219,540,98,707
93,0.009316,157.240.13.0-255,101,641,98,707
94,0.045591,172.31.47.0-255,66,707,98,707
95,0.0,31.13.82.0-255,101,101,98,167
96,1.9e-05,172.31.47.0-255,66,167,98,167
97,0.0,31.13.82.0-255,101,101,98,167
98,2.9e-05,172.31.47.0-255,66,167,98,167
99,0.0,157.240.13.0-255,229,229,98,706
100,1.2e-05,172.31.47.0-255,66,295,98,706
101,0.005262,172.31.47.0-255,244,539,98,706
102,0.007209,157.240.13.0-255,101,640,98,706
103,0.044983,172.31.47.0-255,66,706,98,706
104,0.0,157.240.13.0-255,254,254,98,639
105,1.5e-05,172.31.47.0-255,66,320,98,639
106,0.006598,172.31.47.0-255,152,472,98,639
107,0.00866,157.240.13.0-255,101,573,98,639
108,0.045343,172.31.47.0-255,66,639,98,639
109,0.0,31.13.82.0-255,101,101,98,167
110,2.5e-05,172.31.47.0-255,66,167,98,167
111,0.0,31.13.82.0-255,74,74,98,739
112,2.3e-05,172.31.47.0-255,66,140,98,739
113,0.001952,172.31.47.0-255,599,739,98,739
114,0.0,31.13.82.0-255,101,101,98,167
115,1.3e-05,172.31.47.0-255,66,167,98,167
116,0.0,31.13.82.0-255,101,101,98,167
117,2.2e-05,172.31.47.0-255,66,167,98,167
118,0.0,157.240.13.0-255,265,265,98,650
119,2.9e-05,172.31.47.0-255,66,331,98,650
120,0.008389,172.31.47.0-255,152,483,98,650
121,0.010706,157.240.13.0-255,101,584,98,650
122,0.047198,172.31.47.0-255,66,650,98,650
123,0.0,157.240.13.0-255,230,230,98,615
124,1.2e-05,172.31.47.0-255,66,296,98,615
125,0.005998,172.31.47.0-255,152,448,98,615
126,0.008034,157.240.13.0-255,101,549,98,615
127,0.045706,172.31.47.0-255,66,615,98,615
128,0.0,31.13.82.0-255,101,101,98,167
129,1e-05,172.31.47.0-255,66,167,98,167
130,0.0,157.240.7.0-255,66,66,98,66
131,0.0,31.13.82.0-255,101,101,98,167
132,2e-05,172.31.47.0-255,66,167,98,167
133,0.0,157.240.13.0-255,266,266,98,585
