,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,157.240.13.0-255,66,66,83,66
1,0.0,157.240.13.0-255,231,231,83,613
2,1.2e-05,172.31.47.0-255,66,297,83,613
3,0.008785,172.31.47.0-255,149,446,83,613
4,0.010828,157.240.13.0-255,101,547,83,613
5,0.050625,172.31.47.0-255,66,613,83,613
6,0.0,157.240.13.0-255,229,229,83,678
7,1.6e-05,172.31.47.0-255,66,295,83,678
8,0.007437,172.31.47.0-255,216,511,83,678
9,0.009445,157.240.13.0-255,101,612,83,678
10,0.047795,172.31.47.0-255,66,678,83,678
11,0.0,157.240.13.0-255,66,66,83,66
12,0.0,157.240.13.0-255,231,231,83,613
13,1.6e-05,172.31.47.0-255,66,297,83,613
14,0.007701,172.31.47.0-255,149,446,83,613
15,0.009732,157.240.13.0-255,101,547,83,613
16,0.04723,172.31.47.0-255,66,613,83,613
17,0.0,157.240.13.0-255,230,230,83,612
18,1.4e-05,172.31.47.0-255,66,296,83,612
19,0.006366,172.31.47.0-255,149,445,83,612
20,0.008342,157.240.13.0-255,101,546,83,612
21,0.045224,172.31.47.0-255,66,612,83,612
22,0.0,157.240.13.0-255,233,233,83,757
23,1e-05,172.31.47.0-255,66,299,83,757
24,0.007934,172.31.47.0-255,291,590,83,757
25,0.009585,157.240.13.0-255,101,691,83,757
26,0.048789,172.31.47.0-255,66,757,83,757
27,0.0,157.240.13.0-255,228,228,83,677
28,1e-05,172.31.47.0-255,66,294,83,677
29,0.007148,172.31.47.0-255,216,510,83,677
30,0.009444,157.240.13.0-255,101,611,83,677
31,0.048039,172.31.47.0-255,66,677,83,677
32,0.0,157.240.13.0-255,229,229,83,611
33,1.3e-05,172.31.47.0-255,66,295,83,611
34,0.007993,172.31.47.0-255,149,444,83,611
35,0.010268,157.240.13.0-255,101,545,83,611
36,0.046948,172.31.47.0-255,66,611,83,611
37,0.0,157.240.7.0-255,66,66,83,66
38,0.0,157.240.13.0-255,252,252,83,634
39,1.5e-05,172.31.47.0-255,66,318,83,634
40,0.007632,172.31.47.0-255,149,467,83,634
41,0.009958,157.240.13.0-255,101,568,83,634
42,0.046785,172.31.47.0-255,66,634,83,634
43,0.0,157.240.13.0-255,251,251,83,633
44,1.1e-05,172.31.47.0-255,66,317,83,633
45,0.006865,172.31.47.0-255,149,466,83,633
46,0.008578,157.240.13.0-255,101,567,83,633
47,0.047956,172.31.47.0-255,66,633,83,633
48,0.0,172.31.47.0-255,66,66,83,66
49,0.0,31.13.82.0-255,101,101,83,167
50,1.9e-05,172.31.47.0-255,66,167,83,167
51,0.0,157.240.13.0-255,234,234,83,701
52,1.4e-05,172.31.47.0-255,66,300,83,701
