,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,31.13.82.0-255,74,74,45,746
1,2.2e-05,172.31.46.0-255,66,140,45,746
2,0.001749,172.31.46.0-255,606,746,45,746
3,0.0,172.31.46.0-255,74,74,45,2944
4,0.001743,157.240.13.0-255,74,148,45,2944
5,0.001764,172.31.46.0-255,66,214,45,2944
6,0.003178,172.31.46.0-255,606,820,45,2944
7,0.004901,157.240.13.0-255,66,886,45,2944
8,0.005162,157.240.13.0-255,278,1164,45,2944
9,0.00517,172.31.46.0-255,66,1230,45,2944
10,0.005862,172.31.46.0-255,130,1360,45,2944
11,0.007263,172.31.46.0-255,236,1596,45,2944
12,0.00729,172.31.46.0-255,573,2169,45,2944
13,0.007646,157.240.13.0-255,230,2399,45,2944
14,0.007699,157.240.13.0-255,140,2539,45,2944
15,0.007967,172.31.46.0-255,66,2605,45,2944
16,0.008047,172.31.46.0-255,97,2702,45,2944
17,0.008998,157.240.13.0-255,66,2768,45,2944
18,0.009401,157.240.13.0-255,110,2878,45,2944
19,0.048899,172.31.46.0-255,66,2944,45,2944
20,0.0,157.240.13.0-255,66,66,45,66
21,0.0,31.13.82.0-255,74,74,45,746
22,3.3e-05,172.31.46.0-255,66,140,45,746
23,0.00182,172.31.46.0-255,606,746,45,746
24,0.0,172.31.46.0-255,74,74,45,3031
25,0.001725,157.240.13.0-255,74,148,45,3031
26,0.001742,172.31.46.0-255,66,214,45,3031
27,0.00342,172.31.46.0-255,606,820,45,3031
28,0.005133,157.240.13.0-255,66,886,45,3031
29,0.005427,157.240.13.0-255,278,1164,45,3031
30,0.005436,172.31.46.0-255,66,1230,45,3031
31,0.006096,172.31.46.0-255,130,1360,45,3031
32,0.007478,172.31.46.0-255,236,1596,45,3031
33,0.007506,172.31.46.0-255,572,2168,45,3031
34,0.007881,157.240.13.0-255,230,2398,45,3031
35,0.007941,157.240.13.0-255,140,2538,45,3031
36,0.00822,172.31.46.0-255,66,2604,45,3031
37,0.008309,172.31.46.0-255,97,2701,45,3031
38,0.009228,157.240.13.0-255,66,2767,45,3031
39,0.009245,157.240.13.0-255,97,2864,45,3031
40,0.009597,157.240.13.0-255,101,2965,45,3031
41,0.011695,172.31.46.0-255,66,3031,45,3031
42,0.0,172.31.46.0-255,74,74,45,3031
43,0.001448,157.240.13.0-255,74,148,45,3031
44,0.001462,172.31.46.0-255,66,214,45,3031
45,0.002994,172.31.46.0-255,606,820,45,3031
46,0.004418,157.240.13.0-255,66,886,45,3031
47,0.004861,157.240.13.0-255,278,1164,45,3031
48,0.004867,172.31.46.0-255,66,1230,45,3031
49,0.009326,172.31.46.0-255,130,1360,45,3031
50,0.01062,172.31.46.0-255,236,1596,45,3031
51,0.010645,172.31.46.0-255,572,2168,45,3031
52,0.010853,157.240.13.0-255,230,2398,45,3031
53,0.010916,157.240.13.0-255,140,2538,45,3031
54,0.011251,172.31.46.0-255,66,2604,45,3031
55,0.011328,172.31.46.0-255,97,2701,45,3031
56,0.012065,157.240.13.0-255,66,2767,45,3031
